transaction_reference_id,party_role,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_postal_code,parsed_address_city,party_iban,party_phone,external_id,account_id,transaction_date,provi_id
7463,0,1545,1894,1999,237,6388,1179,6031,90011513,28051,299,7463
11027,0,625,5780,4827,3026,200,4931,2032,40000240,26103,105,group_5587
1584,1,1441,5037,1326,5358,5620,4726,694,10495414,23470,563,1584
6627,0,3828,3919,773,2167,2516,958,4375,30003031,23674,127,6627
9989,1,2286,5439,4827,3769,6388,4931,6031,25026798,23130,19,9989
9587,0,5144,5174,2728,5358,1616,2672,3644,10173534,29951,683,9587
2425,1,1694,1202,4547,5358,5905,4931,5222,20010631,25471,536,2425
8134,1,6518,7364,342,2292,3875,4274,6031,90003632,27085,535,group_2423
8030,1,984,6337,1146,2874,5791,4931,1388,35003222,29247,139,8030
10203,0,2815,2774,3252,2632,2068,1994,6031,10605178,23105,91,10203
3209,0,620,2446,309,5358,1069,1316,6031,25021076,26232,608,group_3770
2329,1,6206,6703,1813,5358,5037,178,6031,90007646,21860,506,2329
1562,0,699,7330,3998,5357,5969,1757,2822,40006404,23684,5,1562
4842,1,3180,6615,4106,1803,3688,125,5299,20018930,28956,319,4842
5357,1,371,3730,530,4910,427,4931,3088,90012742,27539,191,group_3268
1405,0,4196,1644,4827,5358,3170,4931,837,40007929,28239,219,1405
8087,1,2734,1292,2297,3205,3563,3431,6031,35026223,22827,572,group_6660
5013,1,4597,4400,884,1348,2994,4931,960,25038841,22814,708,group_3419
2303,0,1898,5688,2995,1952,6388,3158,6031,35009816,26544,212,2303
1654,0,3372,6378,3836,5358,2610,2677,2872,10341077,25203,571,group_5101
11048,0,2608,7473,4827,1058,6388,4931,5578,40002881,29169,533,group_6621
710,0,3160,6774,4827,1644,6133,4931,6031,25037704,24374,199,group_3262
5585,1,6157,5871,2300,2692,3351,4931,6031,50042129,25933,721,group_6662
10821,1,6159,5717,136,4377,2227,3444,832,10260980,25464,204,10821
6295,1,2538,2022,4642,1458,3396,2333,4308,10428488,28439,178,6295
2865,0,3948,3220,2527,3973,4575,4568,1223,30001334,24390,262,2865
6888,1,5154,5020,2554,5358,5417,3348,6031,25024829,28888,121,6888
7699,0,4814,175,3207,2713,3244,4931,4793,25012160,24889,96,7699
8566,1,580,1691,4705,5358,3835,4931,5648,25009649,20101,193,group_2319
5256,0,3463,7473,4827,2278,4461,421,4751,25011591,28542,190,group_87
2476,0,4137,1549,247,3314,6388,2425,6031,35008734,28864,129,group_428
6360,1,5571,5041,405,3064,6302,667,5863,10493544,20634,201,group_5279
6069,1,5162,3491,852,5358,4205,2500,1488,10253853,28206,222,6069
3780,0,1436,1515,2719,5358,2139,848,3908,90006915,23656,368,3780
5790,1,3350,7473,4827,5358,6179,3474,4539,35029866,22816,615,group_3578
3195,1,819,4244,4827,838,5847,2065,5366,10300695,28859,16,group_829
6167,1,1487,3446,3609,5358,5789,1932,2821,40008639,28972,99,group_4576
9136,1,1306,5504,4827,2975,5428,4931,6031,35002688,26263,519,9136
10428,1,2881,6063,4827,2009,3002,4784,5302,10483278,22771,642,group_6083
4787,0,2642,113,1062,5358,3546,1392,6031,25038223,28057,155,4787
4521,1,326,5259,1183,1263,148,3307,1321,35001656,28109,718,4521
4327,0,6107,121,2912,3202,5455,4755,6031,10156040,26109,286,group_4029
861,1,1989,1686,4788,4457,4620,1196,6031,35021419,21322,456,861
4065,0,3712,5383,4827,3553,2395,4931,1929,90009781,26081,541,4065
8422,1,1306,1683,4827,1934,2195,2623,6031,35002688,25956,549,group_6332
4077,0,3777,2203,4827,851,1785,4931,6031,35028796,20189,646,group_5216
6416,1,2988,1048,482,5358,4046,4931,6031,25009694,25482,571,group_5046
8779,1,1812,6889,4827,1741,6388,412,3189,25021221,29316,386,8779
6304,0,501,279,4400,4961,2979,4931,6031,25029342,27395,419,group_6676
6612,1,3774,2179,1835,1171,4146,4931,2195,25006075,25585,231,6612
10744,1,1834,4467,4548,1669,6051,235,2743,25027813,24026,519,group_6230
8317,1,4052,3058,4340,5358,6388,3723,6031,10037482,25470,703,8317
8349,1,5737,3894,4827,5173,4835,1940,6031,40010097,23312,435,8349
7815,1,6392,6526,95,4869,2652,4158,4936,90018972,20908,335,7815
6001,0,4981,1393,4827,5358,753,566,634,10372356,20329,516,6001
6277,0,6141,4972,2420,1882,1261,4931,6031,25036048,20838,241,group_3921
8281,0,5945,2747,533,66,4309,1639,6031,30008055,29436,534,8281
8677,1,2351,4952,2708,5358,2567,3916,5755,10480034,24947,614,8677
5918,1,6017,6919,4652,4904,547,1527,6031,40015714,25459,726,group_5416
6537,0,4824,1869,450,5358,6388,302,6031,25015287,28783,513,6537
6700,0,1655,2044,2354,5358,2131,3239,5668,35019604,24533,397,6700
1980,1,583,6626,4827,1823,6388,1693,3268,35021671,25329,131,group_4523
3738,1,2839,5526,1325,5358,4639,288,1794,90009097,21958,473,group_4823
5947,1,4924,4225,2888,679,3131,4836,6031,10505247,27788,500,group_4843
9829,0,4943,625,4363,4790,2048,4931,2800,10434901,24443,478,9829
343,1,5919,4350,3130,5358,1119,4931,6031,80048495,26092,326,343
3514,1,3687,7473,4827,5358,1101,4931,1884,60027730,24136,276,3514
11039,1,3803,3050,4827,4155,1412,3824,388,25009141,29714,689,group_3359
1374,1,5708,1734,3236,5358,3284,2400,6031,25013428,27051,669,group_3670
8009,0,4461,6816,1111,5212,1279,2351,6031,25021724,28712,334,group_6689
5309,0,4044,3379,3964,5358,4260,2376,2313,20004363,23499,12,group_4464
1754,0,6268,7473,4827,5358,3255,1624,6031,35022180,24697,556,group_6690
226,1,41,7473,4827,4356,1774,4846,5021,25009086,26214,225,group_1658
9900,0,828,1478,1585,47,4390,4931,1692,35005054,25813,671,9900
5435,1,4292,5704,3626,5301,2577,4931,6031,10464545,24275,531,5435
6197,1,2854,6126,3620,500,494,3645,6031,35015726,22095,356,6197
1701,0,3242,5384,639,5288,1382,448,6031,90001989,20866,462,1701
5093,0,2820,3251,1139,5224,832,3779,6031,40018117,20303,587,group_2865
6604,1,6143,5178,1656,3158,5134,2993,478,25036724,29526,346,group_5760
1215,1,6066,5973,2133,1885,1168,432,6031,25018560,28723,241,1215
8648,1,3462,7473,4827,5358,6042,4931,6031,20004549,23144,104,8648
2723,1,3913,2447,2198,5358,183,4931,6031,80024034,29066,449,2723
2746,0,990,726,4827,4244,3876,3154,6031,35019209,25525,348,group_1299
9454,0,1872,441,4060,596,1387,1109,3977,25008718,28772,98,group_292
394,1,6045,7473,4827,691,4717,3235,2774,25028428,23621,384,group_4663
10967,0,984,20,4827,3011,6388,4120,1868,35003222,29985,562,group_6698
2669,0,931,6752,1596,3537,1541,4931,6031,30016354,28080,264,group_5076
5405,1,4254,6329,4827,3159,291,1844,1330,60021784,20325,261,5405
10510,1,2965,6344,740,2334,6388,1223,6031,30021601,27266,225,10510
10748,0,2412,3198,4827,4400,3054,1131,6031,90000313,22920,289,10748
2974,1,630,4344,3689,2986,5579,4278,1525,60002723,20772,376,2974
2690,0,314,6415,193,2577,1486,4179,6031,10051093,27891,37,2690
5781,0,6353,4141,367,525,1007,222,6031,70006092,24448,594,group_669
3266,0,4155,249,2978,78,4532,2355,5459,25033311,22841,244,3266
4565,0,661,2833,811,5358,5714,84,6031,35011802,26429,71,4565
150,0,596,5311,1480,5358,2679,1286,1570,35001138,23824,29,150
3824,1,185,6715,525,5358,498,4931,715,90020950,27779,188,group_6707
8226,0,1476,7473,3204,5358,6000,3932,1500,10306641,28435,374,8226
4381,1,5231,1759,4827,3550,85,3612,1247,35011167,24404,585,4381
6677,0,4198,2000,3574,5358,1266,1039,4411,35023055,28041,538,group_4364
9959,1,610,4135,4052,1593,1199,4595,578,90006490,20775,486,9959
3042,1,5352,3586,4827,539,3081,2420,6031,30000141,27961,1,group_5211
2779,0,3487,2367,4512,4333,5764,901,5710,35008913,25144,327,2779
5474,1,6209,3866,2332,5358,5106,3125,6031,10009610,24885,177,group_1617
1684,1,1371,2874,4385,3604,6388,4931,1147,25014856,25124,516,1684
9384,1,5144,2550,4827,5358,2847,2687,6031,40024438,27697,589,9384
7575,0,4673,967,4827,4279,3497,1938,982,25001859,22273,622,group_6714
7375,1,2737,1984,4827,2060,6388,4931,6031,25008455,22702,321,group_1272
9208,0,1408,5244,2061,5358,371,553,6031,25013810,20777,46,group_303
7101,0,2869,4174,909,5358,3311,173,6031,10082219,29889,400,7101
7313,0,380,3492,3229,5358,1359,4931,6031,35021293,20018,290,7313
9344,0,5235,7473,4827,147,825,4931,6031,35022968,22802,345,group_6717
1436,0,1250,5016,4827,2215,5932,1661,6031,10057082,27344,105,1436
7219,0,6226,2042,1972,418,5732,4472,5184,10490759,26915,364,group_2710
1863,0,5407,7070,4550,348,428,1073,6031,10042434,22580,435,group_5603
9248,0,2451,5959,3372,5358,3031,4931,6029,35019892,20954,162,9248
9690,0,571,7473,4827,4693,6052,2912,6031,10276456,28154,602,9690
2416,1,4509,2048,4827,2825,500,3933,5699,25005499,23727,236,2416
3085,1,1129,7024,804,1071,5863,2790,6031,25021951,29573,287,group_4755
3194,0,6255,4832,1619,692,841,3875,6031,10447767,25402,389,3194
10657,0,5864,7031,3309,5358,4008,4309,3745,25020943,29872,381,10657
2640,1,5355,2364,4342,393,6388,4931,303,35013399,29507,11,2640
6704,1,5610,1774,3024,1067,1434,4931,4342,90008515,26443,517,6704
10576,0,19,3148,232,5358,5611,4931,6031,35025456,26580,104,group_6726
6395,0,239,959,4827,3749,4603,41,6031,10549273,29770,191,6395
5869,1,3481,73,372,1142,5624,4094,2214,20023697,29843,630,group_6414
8393,1,6517,6038,4827,5358,3722,4752,6031,25037223,28233,76,group_1339
4417,1,4982,6274,748,1836,4627,4931,6031,25041334,25383,412,4417
520,1,5496,4392,3136,5358,4439,3086,579,25008820,24746,364,520
3519,0,1291,7473,4827,3601,5873,1475,6031,30021759,28150,51,group_240
7278,1,5393,4609,4827,5358,127,2976,6031,25019620,27050,64,7278
6951,1,3659,7473,4827,493,6382,3738,6031,35028135,27320,617,group_339
8414,0,5483,314,3511,1337,5317,2315,3737,10379382,27283,2,8414
10717,0,4412,4806,4827,5358,1481,4249,6031,40021981,20731,85,group_6732
9902,0,4830,6175,841,5358,5012,2686,6031,40004798,28668,386,9902
105,0,1258,1542,4655,2053,1238,2380,6031,25034712,27949,75,105
10147,1,2217,7048,2932,4028,6388,4931,4502,25028782,28901,329,group_5968
4190,1,5436,2658,3777,114,4488,2999,5789,10181521,20815,45,4190
2823,0,1113,4296,1549,2344,3025,4931,873,90015183,24482,473,2823
9658,1,4011,3001,4827,2741,5333,4391,1386,35028175,25284,608,9658
1363,0,521,11,827,4939,221,2084,6031,25038851,29017,91,1363
8488,1,3253,5950,2482,1157,2350,846,6031,10523431,24190,527,group_5552
7171,0,2363,4583,4827,3656,2667,3780,6031,35026254,20838,264,group_3921
9833,1,1737,589,1655,3140,6383,3028,6031,10334201,20497,630,9833
6018,0,3212,7017,335,75,5180,4931,6031,10042841,21615,333,group_1149
6036,0,577,4516,4827,5311,115,434,6031,30019185,28586,207,6036
10245,0,3637,5919,2006,3455,4247,4316,4624,25015203,22937,414,group_1963
8530,0,2610,1327,326,1672,1727,2205,4907,25036090,22459,475,group_6119
9816,0,6133,2731,4181,1991,4570,1731,6031,25026813,24964,585,9816
4920,1,117,7167,647,3738,563,4931,6031,25003154,20193,556,group_4929
6364,0,6040,6587,4827,5358,1738,1526,2141,60046865,21384,319,6364
9370,1,2699,2852,4689,1247,577,431,6031,35014242,21267,71,group_1962
8527,0,2823,2601,3635,5358,17,4931,840,90012927,27300,159,group_5178
8146,1,4523,5813,3308,1728,468,1382,190,30015211,22877,262,8146
7081,0,3124,426,4148,996,698,3931,6031,90008672,21725,131,group_1208
5949,0,6105,2903,4827,4779,2617,4931,5775,25022295,24106,679,group_6744
6651,0,6091,7473,4827,3987,661,2982,6031,35027631,25545,643,6651
4339,1,2088,7211,4827,5358,5001,1184,6031,35021252,23572,169,4339
2667,1,1156,3571,4827,5040,3255,3919,4912,25005310,26598,69,group_6747
8583,0,887,4466,776,1497,6388,1889,604,50066168,20761,485,group_4673
2449,0,496,3525,3761,5358,6388,4931,3696,25029352,25062,497,2449
4263,0,596,6129,4720,5358,1286,1286,1838,35001138,23200,465,4263
6007,1,4165,498,4628,3652,3444,4931,6031,40007708,20862,374,6007
3798,1,3766,1024,4827,5358,5790,693,4149,90022886,24677,28,3798
8609,1,3069,2986,175,853,5094,4828,6031,25015256,20649,235,8609
9356,0,4883,3614,2408,1423,3326,1413,3309,10218602,27657,134,group_6753
2334,1,3077,3788,4544,4952,4077,4931,6031,40000849,23764,129,group_1045
7606,1,19,7028,4709,583,3642,4931,2460,35025456,22739,493,7606
1833,1,3168,7079,399,2881,3336,4931,6031,30001515,21465,94,group_6755
9577,1,362,3055,2173,173,2504,2196,5140,35000772,29864,620,group_4990
3451,0,916,7473,4827,5358,4195,4931,6031,10456241,27779,522,group_6707
2027,0,4746,4099,3862,3808,5217,3962,6031,20022929,24895,245,group_854
4726,0,5350,7473,4827,5278,3595,1556,6031,35000827,29560,118,4726
2239,0,6108,3291,2463,5358,2526,1242,6031,30014901,27993,236,2239
7621,0,2008,2878,313,63,6212,4931,6031,20006114,28728,416,group_2163
6680,1,33,3807,4695,1750,2468,3955,6031,25011808,24012,261,6680
3503,0,456,2205,819,4388,1770,4931,5008,35001852,29311,444,3503
9155,0,2086,6757,2433,4993,5757,2850,1358,35006255,25661,648,9155
4573,0,2614,1702,4691,5358,3038,2292,6031,40022420,29770,653,group_6761
1410,1,902,4425,4636,5358,3753,4931,6031,40006818,28846,717,1410
7202,0,2942,6655,4827,4652,4416,4931,6031,70023031,20646,529,7202
10271,0,3807,3520,4827,3062,2491,1399,4908,25004774,24663,612,10271
2367,0,5234,5567,3905,5358,3074,1113,6031,35010788,28125,523,group_5574
310,1,1786,16,4827,1533,1564,2452,3392,40001748,23161,710,310
6308,0,3021,3777,2610,2338,6015,4931,1996,10020786,20727,642,group_6766
1421,1,956,2443,797,5358,6388,3681,6031,25013193,26748,527,group_6601
4836,0,6328,967,4827,4279,3486,1938,359,25001859,28850,520,group_5541
6057,1,2133,5302,4188,2512,602,3978,712,35013113,26331,467,6057
8957,0,2842,5632,2660,2515,31,2783,2576,20022808,24024,338,8957
8722,0,5661,7433,753,170,1642,4931,6031,25033733,28015,328,group_912
7738,0,3542,4369,4202,4478,2237,3,1483,10139278,27025,108,7738
3590,0,1803,362,1734,2219,3681,4931,2972,25031218,20740,363,group_6616
1541,1,2835,4764,4827,1382,2857,4931,6031,10555870,26330,294,group_2733
5384,0,5926,6854,3202,3252,457,1032,46,25015755,21500,581,group_206
6745,0,1894,60,4733,1100,6266,69,3096,40010114,21455,341,group_4409
51,1,2220,582,135,646,2120,2511,493,20003452,27061,202,51
1881,0,1211,1608,4827,4326,3827,2742,1662,30004819,28156,264,group_4154
4761,1,4255,6273,4827,5358,1045,147,6031,40017567,28550,225,4761
5866,0,4486,4011,3713,672,1060,4926,6031,10121090,23447,679,5866
6673,0,6482,7473,757,3997,4273,607,5843,40022070,20894,666,6673
1379,0,3118,216,3145,5358,3816,4931,6031,10080395,28576,351,group_386
3698,1,5094,2780,343,5358,4551,2177,1130,10462375,22342,552,3698
10946,0,1421,4520,2185,5358,3996,1902,945,10563636,24105,279,group_1879
10725,1,5311,2096,1540,3729,2708,2689,6031,10483374,25349,701,10725
7653,1,6238,211,4075,2447,470,3550,3003,60016463,23928,367,7653
10990,1,5131,3183,4827,5358,1411,4931,6031,35024113,22677,688,10990
4852,0,2150,2354,1652,846,6388,1995,920,35000564,21095,662,4852
5744,1,2365,2813,3284,955,3167,3629,6031,60008715,25243,402,5744
9000,1,602,7473,4827,788,2696,4931,1941,25005105,21749,269,9000
5469,0,4235,7289,4827,141,5484,190,6031,25035866,24523,488,group_4099
1383,1,6031,4894,4145,3622,1764,1465,6031,10484869,23772,315,1383
4566,0,1214,592,1491,931,1750,2777,2848,35019191,26283,495,group_6782
6786,1,584,3938,1649,3899,5655,1171,6031,25004072,28024,140,group_1623
10824,1,2443,2919,1436,5358,6050,4931,6031,10174667,28267,64,10824
2107,0,2190,1257,1614,214,6364,2626,6031,40008549,29973,665,group_3841
10063,0,367,6484,477,3426,6252,4052,6031,35026641,24007,730,10063
9886,0,4012,254,4827,3766,6388,4931,6031,35000653,21077,418,group_945
5087,1,3173,7473,4827,3089,6035,532,2613,10593649,28016,169,group_1507
10239,1,314,3085,1920,2064,2044,4931,1054,60040600,27229,599,group_6339
8329,1,680,3564,777,4100,5843,3275,6031,25005105,22331,730,group_1799
1393,1,5522,5162,4827,4945,6388,224,5487,35024058,27130,26,1393
10475,0,1376,6325,967,128,4213,1998,6031,25023812,23029,581,group_4601
9947,1,4302,765,401,4571,534,576,6031,35007383,28177,604,group_5064
3807,0,2604,5435,1283,341,2124,4931,6031,25029132,22359,679,3807
589,1,4498,6560,4827,3483,5502,4931,2236,25027901,23319,28,group_4950
6004,1,3342,6294,4827,4788,6388,3198,1406,35009789,25908,452,group_5901
7768,0,404,3447,3530,1167,4023,1373,6031,35025062,29413,121,7768
3075,1,6001,3942,4827,2236,2505,4931,2557,25037790,24760,473,group_5813
5688,1,3430,5941,1499,2393,561,4931,6031,25041544,25599,575,5688
4117,0,1977,3193,4827,5358,4338,1124,2146,80058697,24985,111,4117
4600,0,1577,397,3422,3287,4588,3346,4779,35015234,26779,110,group_21
3957,0,6236,634,3994,2315,4318,3488,3461,25036143,26059,316,group_1511
3064,1,5572,6918,4816,3593,1416,3669,6031,10043707,24410,266,3064
6925,0,3113,2701,4203,4211,4120,3058,993,25027420,28118,229,group_4595
9424,1,983,2135,3161,1314,622,3347,5079,10055728,29173,515,9424
10006,1,6152,7132,2535,2895,1745,3324,5777,25021274,25793,303,group_3075
7888,1,5824,5935,4658,2089,147,3374,6031,35028748,26905,100,7888
3611,0,2161,2533,2405,5358,4129,4931,6031,60035605,21777,29,3611
8204,0,6036,6471,2566,5358,5950,4774,2978,35007113,28697,169,group_56
8350,0,1368,1034,3931,5358,2855,1201,6031,25020828,24146,23,8350
2023,1,1259,1543,4827,4805,1241,2380,1774,25034712,22464,84,group_2040
411,0,4581,4189,2567,4742,4880,85,6031,50025995,25309,570,group_3507
10489,0,3739,3967,4827,4120,6388,4224,6031,35029390,20144,73,10489
6575,1,6363,4896,2743,3068,3936,4159,4885,35029980,27055,368,6575
2109,0,6078,5858,3758,685,3281,3446,1744,35002187,20751,707,group_6797
4564,0,4156,760,1276,977,409,2245,1454,90004234,22043,534,group_1554
5558,1,6233,3421,4827,5099,894,4931,6031,20013597,23117,260,group_5237
7071,1,4612,2049,2801,5358,6388,4931,6031,10535112,21449,202,7071
799,1,29,5280,3023,191,4971,1933,1474,30000573,23946,111,group_4841
8323,0,1798,6049,259,5358,3313,4931,6031,20014973,24604,614,group_4981
1483,0,5067,1288,2935,5358,2187,367,6031,30023829,20416,193,group_1286
9783,0,367,4146,1532,2643,118,4052,6031,35026641,20202,608,9783
6999,0,3750,750,1082,19,444,2836,4488,35002186,24764,674,6999
6752,0,1623,1325,3892,5358,1819,4931,2200,90008728,21935,673,group_626
1148,1,5024,2154,917,5358,3297,3276,5882,20008651,22529,534,1148
4824,0,6283,5608,1560,4819,1239,1518,6031,25013657,24352,710,4824
8697,1,5839,7421,4222,5358,5487,4931,6031,25019928,22585,531,8697
10351,0,2399,7178,3861,2133,1866,2371,6031,90003789,24842,339,group_2655
176,1,3363,5653,2120,1955,5128,2960,852,10530847,20791,587,176
377,0,63,3313,3508,546,2681,4931,2810,70042976,29301,342,377
9477,0,1550,895,3567,4459,637,4931,6031,10603181,24531,695,9477
8188,0,3218,7473,4827,4807,6388,38,6031,25020253,29570,462,group_3212
3680,1,5139,2560,3049,164,4590,4232,5090,35017195,23610,566,3680
234,1,3391,4446,4137,2872,3165,2844,6031,35016820,29184,444,234
10579,1,95,2444,309,5320,3761,4931,546,25021076,20714,427,10579
1406,1,5446,6338,739,1325,6086,4421,6031,60027422,20357,593,1406
9499,0,318,4066,4694,5358,2935,4931,1895,25029801,22555,634,9499
1443,0,2076,7473,4827,5358,801,4931,6031,30004377,21978,477,group_1488
10628,0,1052,5287,591,5358,4820,94,6031,30001248,20798,104,group_1320
8556,1,4017,1373,3438,2194,2201,4719,239,35014869,22403,480,group_1946
9460,0,190,6937,791,5358,5806,4412,1622,40018215,21793,575,9460
5578,1,2504,3618,4803,2307,5658,463,5987,25002415,27701,335,5578
5562,1,1120,1585,4827,4533,5829,1424,1966,35018316,29716,580,5562
9410,1,4245,2822,4301,2404,1275,3840,6031,10421838,23824,634,9410
1890,1,808,5193,244,433,3512,3622,6031,40008127,20959,534,group_6816
242,1,59,1434,2098,1975,236,3675,890,25026219,29350,703,242
4187,1,2673,3329,1487,5358,4342,4031,6031,10511114,26572,495,4187
1770,1,105,2167,4411,2934,3954,4931,2288,25011557,27145,542,1770
6998,1,5029,7473,3601,271,4888,4744,4216,25025067,26378,703,group_5778
118,0,3631,1043,4078,4165,1372,2947,6031,10141566,27692,325,group_6820
3671,0,66,51,4827,185,2165,249,6031,90006606,23451,252,group_6567
6558,1,5236,6167,1631,5358,6151,213,4548,40021881,24623,161,6558
10074,0,3663,990,4827,2163,4053,509,2283,35024555,22418,587,10074
2992,0,4483,5428,4827,3847,4578,1163,5656,90012563,21669,117,group_5941
7977,0,3317,7354,4474,5358,150,2554,5651,25001232,22170,697,group_3162
10052,0,1523,4996,309,5358,2396,1011,1543,35004448,25205,325,10052
4185,1,861,6629,2412,5358,4393,4931,3719,10089305,29389,194,4185
4309,0,1159,5004,2564,877,424,394,3714,40014614,25917,7,group_6825
8971,0,3323,6896,4370,1043,4622,2040,294,25009035,25030,575,8971
6447,0,5213,2427,1305,650,6121,4614,6031,10226189,27016,308,group_4387
7298,1,5299,4079,3585,516,67,4931,1257,40003332,20822,199,7298
5997,0,6169,1964,2347,5358,6146,1185,6031,40019373,26714,564,5997
2713,1,5498,1430,2862,1026,6388,4931,6031,35023213,20625,674,group_6829
806,1,3120,7456,4508,2467,4038,2229,6031,10250557,24106,512,group_6744
10723,1,3934,3450,4227,2475,525,4931,4976,35032194,24185,316,10723
8982,0,6149,580,4827,235,3374,1726,6031,70041904,28086,513,8982
4921,0,5675,263,2410,5358,4457,461,5492,35005664,24305,280,4921
8718,0,5983,7473,3335,4508,6388,1818,3992,35030060,24654,219,8718
6006,0,3237,1736,3248,5358,631,3398,2929,30022292,21495,3,6006
4758,0,4504,903,4827,5358,3230,4931,6031,25023088,28742,547,group_4173
